card_id,name,set_name
A1-012,Gloom,Genetic Apex
A1-228,Gloom,Genetic Apex
A1-032,Gogoat,Genetic Apex
A1-173,Golbat,Genetic Apex
A1-242,Golbat,Genetic Apex
A1-072,Goldeen,Genetic Apex
A1-058,Golduck,Genetic Apex
A1-149,Golem,Genetic Apex
A1-135,Golett,Genetic Apex
A1-136,Golurk,Genetic Apex
A1-163,Grapploct,Genetic Apex
A1-148,Graveler,Genetic Apex
A1-089,Greninja,Genetic Apex
A1-174,Grimer,Genetic Apex
A1-039,Growlithe,Genetic Apex
A1-078,Gyarados,Genetic Apex
A1-233,Gyarados,Genetic Apex
A1-121,Haunter,Genetic Apex
A1-048,Heatmor,Genetic Apex
A1-111,Heliolisk,Genetic Apex
A1-110,Helioptile,Genetic Apex
A1-216,Helix Fossil,Genetic Apex
A1-155,Hitmonchan,Genetic Apex
A1-154,Hitmonlee,Genetic Apex
A1-070,Horsea,Genetic Apex
A1-125,Hypno,Genetic Apex
A1-002,Ivysaur,Genetic Apex
A1-193,Jigglypuff,Genetic Apex
A1-102,Jolteon,Genetic Apex
A1-127,Jynx,Genetic Apex
A1-158,Kabuto,Genetic Apex
A1-159,Kabutops,Genetic Apex
A1-116,Kadabra,Genetic Apex
A1-009,Kakuna,Genetic Apex
A1-203,Kangaskhan,Genetic Apex
A1-069,Kingler,Genetic Apex
A1-131,Kirlia,Genetic Apex
A1-176,Koffing,Genetic Apex
A1-222,Koga,Genetic Apex
A1-269,Koga,Genetic Apex
A1-068,Krabby,Genetic Apex
A1-079,Lapras,Genetic Apex
A1-234,Lapras,Genetic Apex
A1-201,Lickitung,Genetic Apex
A1-030,Lilligant,Genetic Apex
A1-226,Lt. Surge,Genetic Apex
A1-273,Lt. Surge,Genetic Apex
A1-145,Machamp,Genetic Apex
A1-146,Machamp ex,Genetic Apex
A1-263,Machamp ex,Genetic Apex
A1-278,Machamp ex,Genetic Apex
A1-144,Machoke,Genetic Apex
A1-143,Machop,Genetic Apex
A1-077,Magikarp,Genetic Apex
A1-044,Magmar,Genetic Apex
A1-097,Magnemite,Genetic Apex
A1-098,Magneton,Genetic Apex
A1-141,Mankey,Genetic Apex
A1-152,Marowak,Genetic Apex
A1-153,Marowak ex,Genetic Apex
A1-264,Marowak ex,Genetic Apex
A1-178,Mawile,Genetic Apex
A1-182,Melmetal,Genetic Apex
A1-181,Meltan,Genetic Apex
A1-196,Meowth,Genetic Apex
A1-246,Meowth,Genetic Apex
A1-006,Metapod,Genetic Apex
A1-283,Mew,Genetic Apex
A1-128,Mewtwo,Genetic Apex
A1-129,Mewtwo ex,Genetic Apex
A1-262,Mewtwo ex,Genetic Apex
A1-282,Mewtwo ex,Genetic Apex
A1-286,Mewtwo ex,Genetic Apex
A1-160,Mienfoo,Genetic Apex
A1-161,Mienshao,Genetic Apex
A1-212,Minccino,Genetic Apex
A1-220,Misty,Genetic Apex
A1-267,Misty,Genetic Apex
A1-046,Moltres,Genetic Apex
A1-047,Moltres ex,Genetic Apex
A1-255,Moltres ex,Genetic Apex
A1-274,Moltres ex,Genetic Apex
A1-126,Mr. Mime,Genetic Apex
A1-175,Muk,Genetic Apex
A1-171,Nidoking,Genetic Apex
A1-241,Nidoking,Genetic Apex
A1-168,Nidoqueen,Genetic Apex
A1-240,Nidoqueen,Genetic Apex
A1-166,Nidoran♀,Genetic Apex
A1-169,Nidoran♂,Genetic Apex
A1-167,Nidorina,Genetic Apex
A1-170,Nidorino,Genetic Apex
A1-038,Ninetales,Genetic Apex
A1-011,Oddish,Genetic Apex
A1-218,Old Amber,Genetic Apex
A1-081,Omanyte,Genetic Apex
A1-082,Omastar,Genetic Apex
A1-150,Onix,Genetic Apex
A1-014,Paras,Genetic Apex
A1-015,Parasect,Genetic Apex
A1-179,Pawniard,Genetic Apex
A1-197,Persian,Genetic Apex
A1-029,Petilil,Genetic Apex
A1-188,Pidgeot,Genetic Apex
A1-245,Pidgeot,Genetic Apex
A1-187,Pidgeotto,Genetic Apex
A1-186,Pidgey,Genetic Apex
A1-094,Pikachu,Genetic Apex
A1-096,Pikachu ex,Genetic Apex
A1-259,Pikachu ex,Genetic Apex
A1-281,Pikachu ex,Genetic Apex
A1-285,Pikachu ex,Genetic Apex
A1-112,Pincurchin,Genetic Apex
A1-026,Pinsir,Genetic Apex
A1-229,Pinsir,Genetic Apex
A1-059,Poliwag,Genetic Apex
A1-060,Poliwhirl,Genetic Apex
A1-061,Poliwrath,Genetic Apex
A1-042,Ponyta,Genetic Apex
A1-209,Porygon,Genetic Apex
A1-249,Porygon,Genetic Apex
A1-142,Primeape,Genetic Apex
A1-057,Psyduck,Genetic Apex
A1-090,Pyukumuku,Genetic Apex
A1-095,Raichu,Genetic Apex
A1-130,Ralts,Genetic Apex
A1-043,Rapidash,Genetic Apex
A1-231,Rapidash,Genetic Apex
A1-190,Raticate,Genetic Apex
A1-189,Rattata,Genetic Apex
A1-157,Rhydon,Genetic Apex
A1-156,Rhyhorn,Genetic Apex
A1-225,Sabrina,Genetic Apex
A1-272,Sabrina,Genetic Apex
A1-049,Salandit,Genetic Apex
A1-050,Salazzle,Genetic Apex
A1-137,Sandshrew,Genetic Apex
A1-138,Sandslash,Genetic Apex
A1-025,Scyther,Genetic Apex
A1-071,Seadra,Genetic Apex
A1-073,Seaking,Genetic Apex
A1-064,Seel,Genetic Apex
A1-066,Shellder,Genetic Apex
A1-051,Sizzlipede,Genetic Apex
A1-031,Skiddo,Genetic Apex
A1-119,Slowbro,Genetic Apex
A1-118,Slowpoke,Genetic Apex
A1-237,Slowpoke,Genetic Apex
A1-092,Snom,Genetic Apex
A1-211,Snorlax,Genetic Apex
A1-250,Snorlax,Genetic Apex
A1-191,Spearow,Genetic Apex
A1-053,Squirtle,Genetic Apex
A1-232,Squirtle,Genetic Apex
A1-075,Starmie,Genetic Apex
A1-076,Starmie ex,Genetic Apex
A1-257,Starmie ex,Genetic Apex
A1-074,Staryu,Genetic Apex
A1-086,Swanna,Genetic Apex
A1-134,Swoobat,Genetic Apex
A1-024,Tangela,Genetic Apex
A1-204,Tauros,Genetic Apex
A1-062,Tentacool,Genetic Apex
A1-063,Tentacruel,Genetic Apex
A1-107,Tynamo,Genetic Apex
A1-080,Vaporeon,Genetic Apex
A1-017,Venomoth,Genetic Apex
A1-016,Venonat,Genetic Apex
A1-003,Venusaur,Genetic Apex
A1-004,Venusaur ex,Genetic Apex
A1-251,Venusaur ex,Genetic Apex
A1-020,Victreebel,Genetic Apex
A1-013,Vileplume,Genetic Apex
A1-099,Voltorb,Genetic Apex
A1-037,Vulpix,Genetic Apex
A1-054,Wartortle,Genetic Apex
A1-008,Weedle,Genetic Apex
A1-019,Weepinbell,Genetic Apex
A1-177,Weezing,Genetic Apex
A1-243,Weezing,Genetic Apex
A1-028,Whimsicott,Genetic Apex
A1-194,Wigglytuff,Genetic Apex
A1-195,Wigglytuff ex,Genetic Apex
A1-265,Wigglytuff ex,Genetic Apex
A1-279,Wigglytuff ex,Genetic Apex
A1-133,Woobat,Genetic Apex
A1-214,Wooloo,Genetic Apex
A1-103,Zapdos,Genetic Apex
A1-104,Zapdos ex,Genetic Apex
A1-260,Zapdos ex,Genetic Apex
A1-276,Zapdos ex,Genetic Apex
A1-106,Zebstrika,Genetic Apex
A1-172,Zubat,Genetic Apex
dp4-56,Unown F,Great Encounters
dp4-57,Unown G,Great Encounters
dp4-29,Unown H,Great Encounters
dp4-91,Unown L,Great Encounters
gym2-75,Giovanni's Nidoran♀,Gym Challenge
gym2-76,Giovanni's Nidoran♂,Gym Challenge
hgss1-19,Farfetch’d,HeartGold SoulSilver
hgss1-96,Pokégear3.0,HeartGold SoulSilver
hgss1-100,Professor Elm’s Training Method,HeartGold SoulSilver
hgss1-101,Professor Oak’s New Theory,HeartGold SoulSilver
hgssp-HGSS12,Cleffa,HGSS Black Star Promos
hgssp-HGSS20,Entei,HGSS Black Star Promos
hgssp-HGSS07,Feraligatr,HGSS Black Star Promos
hgssp-HGSS24,Hitmonchan,HGSS Black Star Promos
hgssp-HGSS25,Hitmonlee,HGSS Black Star Promos
hgssp-HGSS01,Ho-Oh,HGSS Black Star Promos
hgssp-HGSS05,Hoothoot,HGSS Black Star Promos
hgssp-HGSS14,Lapras,HGSS Black Star Promos
hgssp-HGSS10,Latias,HGSS Black Star Promos
hgssp-HGSS11,Latios,HGSS Black Star Promos
hgssp-HGSS02,Lugia,HGSS Black Star Promos
hgssp-HGSS08,Meganium,HGSS Black Star Promos
hgssp-HGSS17,Minun,HGSS Black Star Promos
hgssp-HGSS06,Noctowl,HGSS Black Star Promos
hgssp-HGSS03,Pikachu,HGSS Black Star Promos
hgssp-HGSS16,Plusle,HGSS Black Star Promos
hgssp-HGSS22,Porygon,HGSS Black Star Promos
hgssp-HGSS23,Porygon2,HGSS Black Star Promos
hgssp-HGSS19,Raikou,HGSS Black Star Promos
hgssp-HGSS15,Shuckle,HGSS Black Star Promos
hgssp-HGSS13,Smoochum,HGSS Black Star Promos
hgssp-HGSS21,Suicune,HGSS Black Star Promos
hgssp-HGSS18,Tropical Tidal Wave,HGSS Black Star Promos
hgssp-HGSS09,Typhlosion,HGSS Black Star Promos
hgssp-HGSS04,Wobbuffet,HGSS Black Star Promos
sm115-51,Bill’s Analysis,Hidden Fates
sm115-52,Blaine’s Last Stand,Hidden Fates
sm115-53,Brock’s Grit,Hidden Fates
sm115-54,Brock’s Pewter City Gym,Hidden Fates
sm115-55,Brock’s Training,Hidden Fates
sm115-56,Erika’s Hospitality,Hidden Fates
sm115-45,Farfetch’d,Hidden Fates
sm115-57,Giovanni’s Exile,Hidden Fates
sm115-67,Giovanni’s Exile,Hidden Fates
sm115-59,Koga’s Trap,Hidden Fates
sm115-60,Lt. Surge’s Strategy,Hidden Fates
sm115-61,Misty’s Cerulean City Gym,Hidden Fates
sm115-62,Misty’s Determination,Hidden Fates
sm115-63,Misty’s Water Command,Hidden Fates
sm115-65,Sabrina’s Suggestion,Hidden Fates
ex5-84,Ancient Technical Machine (Ice),Hidden Legends
ex5-85,Ancient Technical Machine (Rock),Hidden Legends
ex5-86,Ancient Technical Machine (Steel),Hidden Legends
ex13-102,Gyarados Star δ,Holon Phantoms
ex13-98,δ Rainbow Energy,Holon Phantoms
base2-57,Nidoran♀,Jungle
lc-82,Nidoran♀,Legendary Collection
lc-83,Nidoran♂,Legendary Collection
bw11-100,Black Kyurem-EX,Legendary Treasures
bw11-77,Chandelure-EX,Legendary Treasures
bw11-88,Darkrai-EX,Legendary Treasures
bw11-82,Excadrill-EX,Legendary Treasures
bw11-45,Keldeo-EX,Legendary Treasures
bw11-44,Kyurem-EX,Legendary Treasures
bw11-102,Lugia-EX,Legendary Treasures
bw11-RC11,Meloetta-EX,Legendary Treasures
bw11-RC25,Meloetta-EX,Legendary Treasures
bw11-RC24,Mew-EX,Legendary Treasures
bw11-54,Mewtwo-EX,Legendary Treasures
bw11-29,Reshiram-EX,Legendary Treasures
bw11-RC21,Shaymin-EX,Legendary Treasures
bw11-24,Victini-EX,Legendary Treasures
bw11-101,White Kyurem-EX,Legendary Treasures
bw11-52,Zekrom-EX,Legendary Treasures
dp6-50,Castform Snow-cloud Form,Legends Awakened
dp6-42,Unown !,Legends Awakened
dp6-82,Unown ?,Legends Awakened
dp6-76,Unown J,Legends Awakened
dp6-77,Unown R,Legends Awakened
dp6-78,Unown U,Legends Awakened
dp6-79,Unown V,Legends Awakened
dp6-80,Unown W,Legends Awakened
dp6-81,Unown Y,Legends Awakened
sm8-177,Fairy Charm Dragon,Lost Thunder
sm8-176,Fairy Charm Fighting,Lost Thunder
sm8-174,Fairy Charm Grass,Lost Thunder
sm8-175,Fairy Charm Psychic,Lost Thunder
sm8-188,Professor Elm’s Lecture,Lost Thunder
sm8-213,Professor Elm’s Lecture,Lost Thunder
2016xy-10,Dedenne,Macdonald's Collection 2016
2016xy-12,Eevee,Macdonald's Collection 2016
2016xy-8,Jigglypuff,Macdonald's Collection 2016
2016xy-4,Magikarp,Macdonald's Collection 2016
2016xy-11,Meowth,Macdonald's Collection 2016
2016xy-7,Scraggy,Macdonald's Collection 2016
2016xy-9,Togepi,Macdonald's Collection 2016
2016xy-5,Totodile,Macdonald's Collection 2016
2016xy-1,Vulpix,Macdonald's Collection 2016
2021swsh-1,Bulbasaur,Macdonald's Collection 2021
2021swsh-9,Charmander,Macdonald's Collection 2021
2021swsh-6,Chespin,Macdonald's Collection 2021
2021swsh-2,Chikorita,Macdonald's Collection 2021
2021swsh-12,Chimchar,Macdonald's Collection 2021
2021swsh-10,Cyndaquil,Macdonald's Collection 2021
2021swsh-14,Fennekin,Macdonald's Collection 2021
2021swsh-22,Froakie,Macdonald's Collection 2021
2021swsh-8,Grookey,Macdonald's Collection 2021
2021swsh-15,Litten,Macdonald's Collection 2021
2021swsh-19,Mudkip,Macdonald's Collection 2021
2021swsh-21,Oshawott,Macdonald's Collection 2021
2021swsh-25,Pikachu,Macdonald's Collection 2021
2021swsh-20,Piplup,Macdonald's Collection 2021
2021swsh-23,Popplio,Macdonald's Collection 2021
2021swsh-7,Rowlet,Macdonald's Collection 2021
2021swsh-16,Scorbunny,Macdonald's Collection 2021
2021swsh-5,Snivy,Macdonald's Collection 2021
2021swsh-24,Sobble,Macdonald's Collection 2021
2021swsh-17,Squirtle,Macdonald's Collection 2021
2021swsh-13,Tepig,Macdonald's Collection 2021
2021swsh-11,Torchic,Macdonald's Collection 2021
2021swsh-18,Totodile,Macdonald's Collection 2021
2021swsh-3,Treecko,Macdonald's Collection 2021
2021swsh-4,Turtwig,Macdonald's Collection 2021
dp5-33,Unown P,Majestic Dawn
dp5-49,Unown Q,Majestic Dawn
B1-150,Absol,Mega Rising
B1-172,Aegislash,Mega Rising
B1-185,Aipom,Mega Rising
B1-311,Alolan Diglett,Mega Rising
B1-325,Alolan Dugtrio ex,Mega Rising
B1-197,Altaria,Mega Rising
B1-186,Ambipom,Mega Rising
B1-084,Ampharos,Mega Rising
B1-029,Arcanine,Mega Rising
B1-328,Arceus ex,Mega Rising
B1-133,Archen,Mega Rising
B1-134,Archeops,Mega Rising
B1-242,Archeops,Mega Rising
B1-116,Aromatisse,Mega Rising
B1-078,Arrokuda,Mega Rising
B1-298,Articuno,Mega Rising
B1-075,Avalugg,Mega Rising
B1-079,Barraskewda,Mega Rising
B1-005,Beautifly,Mega Rising
B1-227,Beautifly,Mega Rising
B1-287,Bellsprout,Mega Rising
B1-074,Bergmite,Mega Rising
B1-142,Bewear,Mega Rising
B1-327,Bibarel ex,Mega Rising
B1-316,Bidoof,Mega Rising
B1-035,Blaziken,Mega Rising
B1-090,Blitzle,Mega Rising
B1-096,Boltund,Mega Rising
B1-205,Braviary,Mega Rising
B1-012,Breloom,Mega Rising
B1-301,Brionne,Mega Rising
B1-119,Carbink,Mega Rising
B1-146,Carkol,Mega Rising
B1-067,Carracosta,Mega Rising
B1-006,Cascoon,Mega Rising
B1-043,Chandelure,Mega Rising
B1-231,Chandelure,Mega Rising
B1-198,Chatot,Mega Rising
B1-076,Chewtle,Mega Rising
B1-109,Chingling,Mega Rising
B1-147,Coalossal,Mega Rising
B1-169,Cobalion,Mega Rising
B1-111,Cofagrigus,Mega Rising
B1-238,Cofagrigus,Mega Rising
B1-034,Combusken,Mega Rising
B1-225,Copycat,Mega Rising
B1-270,Copycat,Mega Rising
B1-058,Corphish,Mega Rising
B1-175,Corviknight,Mega Rising
B1-246,Corviknight,Mega Rising
B1-210,Corvisquire,Mega Rising
B1-015,Cottonee,Mega Rising
B1-216,Cover Fossil,Mega Rising
B1-140,Crabominable,Mega Rising
B1-139,Crabrawler,Mega Rising
B1-059,Crawdaunt,Mega Rising
B1-154,Darkrai,Mega Rising
B1-040,Darmanitan,Mega Rising
B1-291,Dartrix,Mega Rising
B1-039,Darumaka,Mega Rising
B1-317,Decidueye ex,Mega Rising
B1-094,Dedenne,Mega Rising
B1-155,Deino,Mega Rising
B1-194,Delcatty,Mega Rising
B1-248,Delcatty,Mega Rising
B1-326,Dialga ex,Mega Rising
B1-315,Dodrio,Mega Rising
B1-314,Doduo,Mega Rising
B1-171,Doublade,Mega Rising
B1-160,Dragalge ex,Mega Rising
B1-263,Dragalge ex,Mega Rising
B1-281,Dragalge ex,Mega Rising
B1-153,Drapion,Mega Rising
B1-077,Drednaw,Mega Rising
B1-108,Drifblim,Mega Rising
B1-107,Drifloon,Mega Rising
B1-305,Drowzee,Mega Rising
B1-176,Druddigon,Mega Rising
B1-212,Dubwool,Mega Rising
B1-168,Durant,Mega Rising
B1-104,Dusclops,Mega Rising
B1-105,Dusknoir,Mega Rising
B1-103,Duskull,Mega Rising
B1-007,Dustox,Mega Rising
B1-184,Eevee,Mega Rising
B1-080,Eiscue,Mega Rising
B1-236,Eiscue,Mega Rising
B1-192,Exploud,Mega Rising
B1-224,Fantina,Mega Rising
B1-269,Fantina,Mega Rising
B1-166,Ferroseed,Mega Rising
B1-167,Ferrothorn,Mega Rising
B1-083,Flaaffy,Mega Rising
B1-217,Flame Patch,Mega Rising
B1-331,Flame Patch,Mega Rising
B1-068,Frillish,Mega Rising
B1-071,Froakie,Mega Rising
B1-072,Frogadier,Mega Rising
B1-206,Furfrou,Mega Rising
B1-207,Furfrou,Mega Rising
B1-208,Furfrou,Mega Rising
B1-093,Galvantula,Mega Rising
B1-307,Geodude,Mega Rising
B1-022,Gogoat,Mega Rising
B1-049,Golduck,Mega Rising
B1-309,Golem,Mega Rising
B1-135,Golett,Mega Rising
B1-136,Golurk,Mega Rising
B1-179,Goodra,Mega Rising
B1-177,Goomy,Mega Rising
B1-247,Goomy,Mega Rising
B1-112,Gothita,Mega Rising
B1-239,Gothita,Mega Rising
B1-114,Gothitelle,Mega Rising
B1-113,Gothorita,Mega Rising
B1-308,Graveler,Mega Rising
B1-073,Greninja ex,Mega Rising
B1-256,Greninja ex,Mega Rising
B1-275,Greninja ex,Mega Rising
B1-165,Grimmsnarl,Mega Rising
B1-025,Grookey,Mega Rising
B1-028,Growlithe,Mega Rising
B1-230,Growlithe,Mega Rising
B1-051,Gyarados,Mega Rising
B1-222,Hala,Mega Rising
B1-267,Hala,Mega Rising
B1-127,Hariyama,Mega Rising
B1-044,Heatmor,Mega Rising
B1-219,Heavy Helmet,Mega Rising
B1-202,Herdier,Mega Rising
B1-128,Hippopotas,Mega Rising
B1-129,Hippowdon,Mega Rising
B1-241,Hippowdon,Mega Rising
B1-124,Hitmonchan ex,Mega Rising
B1-261,Hitmonchan ex,Mega Rising
B1-279,Hitmonchan ex,Mega Rising
B1-215,Hitting Hammer,Mega Rising
B1-149,Honchkrow,Mega Rising
B1-244,Honchkrow,Mega Rising
B1-170,Honedge,Mega Rising
B1-032,Ho-Oh,Mega Rising
B1-157,Hydreigon,Mega Rising
B1-245,Hydreigon,Mega Rising
B1-306,Hypno,Mega Rising
B1-163,Impidimp,Mega Rising
B1-318,Incineroar ex,Mega Rising
B1-121,Indeedee ex,Mega Rising
B1-260,Indeedee ex,Mega Rising
B1-278,Indeedee ex,Mega Rising
B1-069,Jellicent,Mega Rising
B1-234,Jellicent,Mega Rising
B1-106,Jirachi,Mega Rising
B1-081,Jolteon ex,Mega Rising
B1-257,Jolteon ex,Mega Rising
B1-276,Jolteon ex,Mega Rising
B1-092,Joltik,Mega Rising
B1-070,Keldeo,Mega Rising
B1-235,Keldeo,Mega Rising
B1-120,Klefki,Mega Rising
B1-330,Klefki,Mega Rising
B1-131,Krokorok,Mega Rising
B1-132,Krookodile,Mega Rising
B1-042,Lampent,Mega Rising
B1-018,Lilligant,Mega Rising
B1-329,Lilligant,Mega Rising
B1-201,Lillipup,Mega Rising
B1-189,Linoone,Mega Rising
B1-226,Lisia,Mega Rising
B1-271,Lisia,Mega Rising
B1-045,Litleo,Mega Rising
B1-293,Litten,Mega Rising
B1-041,Litwick,Mega Rising
B1-054,Lombre,Mega Rising
B1-053,Lotad,Mega Rising
B1-191,Loudred,Mega Rising
B1-220,Lucky Mittens,Mega Rising
B1-055,Ludicolo,Mega Rising
B1-233,Ludicolo,Mega Rising
B1-060,Luvdisc,Mega Rising
B1-087,Luxio,Mega Rising
B1-088,Luxray,Mega Rising
B1-237,Luxray,Mega Rising
B1-323,Lycanroc ex,Mega Rising
B1-050,Magikarp,Mega Rising
B1-232,Magikarp,Mega Rising
B1-126,Makuhita,Mega Rising
B1-240,Makuhita,Mega Rising
B1-299,Manaphy,Mega Rising
B1-019,Maractus,Mega Rising
B1-161,Mareanie,Mega Rising
B1-082,Mareep,Mega Rising
B1-221,Marlon,Mega Rising
B1-266,Marlon,Mega Rising
B1-223,May,Mega Rising
B1-268,May,Mega Rising
B1-151,Mega Absol ex,Mega Rising
B1-262,Mega Absol ex,Mega Rising
B1-280,Mega Absol ex,Mega Rising
B1-102,Mega Altaria ex,Mega Rising
B1-259,Mega Altaria ex,Mega Rising
B1-286,Mega Altaria ex,Mega Rising
B1-085,Mega Ampharos ex,Mega Rising
B1-258,Mega Ampharos ex,Mega Rising
B1-277,Mega Ampharos ex,Mega Rising
B1-036,Mega Blaziken ex,Mega Rising
B1-254,Mega Blaziken ex,Mega Rising
B1-284,Mega Blaziken ex,Mega Rising
B1-052,Mega Gyarados ex,Mega Rising
B1-255,Mega Gyarados ex,Mega Rising
B1-285,Mega Gyarados ex,Mega Rising
B1-002,Mega Pinsir ex,Mega Rising
B1-251,Mega Pinsir ex,Mega Rising
B1-272,Mega Pinsir ex,Mega Rising
B1-174,Melmetal ex,Mega Rising
B1-264,Melmetal ex,Mega Rising
B1-282,Melmetal ex,Mega Rising
B1-173,Meltan,Mega Rising
B1-312,Meowth,Mega Rising
B1-187,Miltank,Mega Rising
B1-099,Misdreavus,Mega Rising
B1-100,Mismagius,Mega Rising
B1-292,Moltres,Mega Rising
B1-164,Morgrem,Mega Rising
B1-148,Murkrow,Mega Rising
B1-097,Natu,Mega Rising
B1-009,Nuzleaf,Mega Rising
B1-303,Oricorio,Mega Rising
B1-089,Pachirisu,Mega Rising
B1-319,Palkia ex,Mega Rising
B1-144,Palossand,Mega Rising
B1-064,Palpitoad,Mega Rising
B1-138,Pancham,Mega Rising
B1-243,Pancham,Mega Rising
B1-158,Pangoro,Mega Rising
B1-061,Panpour,Mega Rising
B1-013,Pansage,Mega Rising
B1-037,Pansear,Mega Rising
B1-324,Passimian ex,Mega Rising
B1-199,Patrat,Mega Rising
B1-313,Persian,Mega Rising
B1-017,Petilil,Mega Rising
B1-023,Phantump,Mega Rising
B1-182,Pidgeot,Mega Rising
B1-181,Pidgeotto,Mega Rising
B1-180,Pidgey,Mega Rising
B1-321,Pikachu ex,Mega Rising
B1-001,Pinsir,Mega Rising
B1-214,Plume Fossil,Mega Rising
B1-295,Poliwag,Mega Rising
B1-296,Poliwhirl,Mega Rising
B1-297,Poliwrath,Mega Rising
B1-030,Ponyta,Mega Rising
B1-300,Popplio,Mega Rising
B1-213,Prank Spinner,Mega Rising
B1-320,Primarina ex,Mega Rising
B1-048,Psyduck,Mega Rising
B1-046,Pyroar,Mega Rising
B1-031,Rapidash ex,Mega Rising
B1-253,Rapidash ex,Mega Rising
B1-274,Rapidash ex,Mega Rising
B1-027,Rillaboom,Mega Rising
B1-229,Rillaboom,Mega Rising
B1-310,Rockruff,Mega Rising
B1-145,Rolycoly,Mega Rising
B1-209,Rookidee,Mega Rising
B1-290,Rowlet,Mega Rising
B1-204,Rufflet,Mega Rising
B1-250,Rufflet,Mega Rising
B1-101,Sableye,Mega Rising
B1-130,Sandile,Mega Rising
B1-122,Sandshrew,Mega Rising
B1-123,Sandslash,Mega Rising
B1-143,Sandygast,Mega Rising
B1-008,Seedot,Mega Rising
B1-065,Seismitoad,Mega Rising
B1-010,Shiftry,Mega Rising
B1-086,Shinx,Mega Rising
B1-011,Shroomish,Mega Rising
B1-004,Silcoon,Mega Rising
B1-062,Simipour,Mega Rising
B1-014,Simisage,Mega Rising
B1-038,Simisear,Mega Rising
B1-218,Sitrus Berry,Mega Rising
B1-021,Skiddo,Mega Rising
B1-228,Skiddo,Mega Rising
B1-193,Skitty,Mega Rising
B1-152,Skorupi,Mega Rising
B1-159,Skrelp,Mega Rising
B1-178,Sliggoo,Mega Rising
B1-118,Slurpuff,Mega Rising
B1-195,Spinda,Mega Rising
B1-115,Spritzee,Mega Rising
B1-203,Stoutland,Mega Rising
B1-249,Stoutland,Mega Rising
B1-141,Stufful,Mega Rising
B1-125,Sudowoodo,Mega Rising
B1-196,Swablu,Mega Rising
B1-117,Swirlix,Mega Rising
B1-322,Tapu Koko ex,Mega Rising
B1-183,Tauros ex,Mega Rising
B1-265,Tauros ex,Mega Rising
B1-283,Tauros ex,Mega Rising
B1-137,Terrakion,Mega Rising
B1-026,Thwackey,Mega Rising
B1-066,Tirtouga,Mega Rising
B1-033,Torchic,Mega Rising
B1-294,Torracat,Mega Rising
B1-162,Toxapex,Mega Rising
B1-024,Trevenant,Mega Rising
B1-047,Turtonator,Mega Rising
B1-063,Tympole,Mega Rising
B1-289,Victreebel,Mega Rising
B1-020,Virizion,Mega Rising
B1-056,Wailmer,Mega Rising
B1-057,Wailord,Mega Rising
B1-200,Watchog,Mega Rising
B1-288,Weepinbell,Mega Rising
B1-016,Whimsicott ex,Mega Rising
B1-252,Whimsicott ex,Mega Rising
B1-273,Whimsicott ex,Mega Rising
B1-190,Whismur,Mega Rising
B1-211,Wooloo,Mega Rising
B1-003,Wurmple,Mega Rising
B1-098,Xatu,Mega Rising
B1-110,Yamask,Mega Rising
B1-095,Yamper,Mega Rising
B1-302,Zapdos,Mega Rising
B1-091,Zebstrika,Mega Rising
B1-304,Zeraora,Mega Rising
B1-188,Zigzagoon,Mega Rising
B1-156,Zweilous,Mega Rising
dp2-91,Nidoran♀,Mysterious Treasures
dp2-65,Unown E,Mysterious Treasures
dp2-37,Unown I,Mysterious Treasures
dp2-66,Unown M,Mysterious Treasures
dp2-67,Unown T,Mysterious Treasures
A1a-046,Aerodactyl ex,Mythical Island
A1a-078,Aerodactyl ex,Mythical Island
A1a-084,Aerodactyl ex,Mythical Island
A1a-035,Beheeyem,Mythical Island
A1a-067,Blue,Mythical Island
A1a-081,Blue,Mythical Island
A1a-066,Budding Expeditioner,Mythical Island
A1a-080,Budding Expeditioner,Mythical Island
A1a-003,Celebi ex,Mythical Island
A1a-075,Celebi ex,Mythical Island
A1a-085,Celebi ex,Mythical Island
A1a-062,Chatot,Mythical Island
A1a-022,Chewtle,Mythical Island
A1a-024,Cramorant,Mythical Island
A1a-030,Dedenne,Mythical Island
A1a-073,Dedenne,Mythical Island
A1a-009,Dhelmise,Mythical Island
A1a-023,Drednaw,Mythical Island
A1a-056,Druddigon,Mythical Island
A1a-061,Eevee,Mythical Island
A1a-027,Electabuzz,Mythical Island
A1a-034,Elgyem,Mythical Island
A1a-001,Exeggcute,Mythical Island
A1a-002,Exeggutor,Mythical Island
A1a-069,Exeggutor,Mythical Island
A1a-020,Finneon,Mythical Island
A1a-036,Flabébé,Mythical Island
A1a-037,Floette,Mythical Island
A1a-038,Florges,Mythical Island
A1a-029,Galvantula,Mythical Island
A1a-043,Geodude,Mythical Island
A1a-045,Golem,Mythical Island
A1a-044,Graveler,Mythical Island
A1a-018,Gyarados ex,Mythical Island
A1a-076,Gyarados ex,Mythical Island
A1a-028,Joltik,Mythical Island
A1a-049,Koffing,Mythical Island
A1a-013,Larvesta,Mythical Island
A1a-068,Leaf,Mythical Island
A1a-082,Leaf,Mythical Island
A1a-052,Liepard,Mythical Island
A1a-021,Lumineon,Mythical Island
A1a-017,Magikarp,Mythical Island
A1a-012,Magmar,Mythical Island
A1a-041,Mankey,Mythical Island
A1a-047,Marshadow,Mythical Island
A1a-074,Marshadow,Mythical Island
